"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PRSS12",3125.71931024656,1.72492726448578,0.355172236967661,4.85659374508723,1.19422256074843e-06,0.000320303061556526
"HBS1L",2671.52261312756,-0.696578675651644,0.144283929123363,-4.82783273150308,1.38026949487467e-06,0.000363820000649034
"SLC16A3",14498.4646939881,-1.10481464840135,0.229949226032745,-4.80460259624457,1.55059175552014e-06,0.000395090779306531
"PCDH18",441.767376697662,1.53760524603754,0.320005834396262,4.80492878805931,1.54806594264136e-06,0.000395090779306531
"NOL11",970.170793345668,-0.875728941827633,0.183335528557918,-4.77664612372707,1.78243042773834e-06,0.000446717973430554
"OTUD6B",606.540904810227,-0.829531224674248,0.174255266773903,-4.760437030294,1.93174199759051e-06,0.000476330188051028
"NMD3",1590.62288687753,-0.820056858945667,0.173895561722158,-4.71580097171149,2.40761701241059e-06,0.000584248395011637
"ERLIN2",1907.54105343948,-0.877593057974608,0.186750683656886,-4.69927627995728,2.61085054586381e-06,0.000623666924143217
"SNHG26",220.356276015793,1.16761134320233,0.248770779787189,4.69352286551162,2.68539959366017e-06,0.000631605984428871
"C17orf58",94.3483014871681,-1.59078173099731,0.345112219140479,-4.60946220611732,4.03711911355245e-06,0.000935143591030148
"ZYG11A",150.294772102878,-1.34640497950076,0.293901267002166,-4.58114724456372,4.62432099808915e-06,0.001055173424161
"TMEM86A",80.5930297199673,1.29368896941738,0.283017387876535,4.57105826297057,4.85267326465778e-06,0.00109099513044247
"DCAKD",524.045983573285,-0.801103770058759,0.175533404225901,-4.56382517955263,5.02299104412498e-06,0.00111292010264613
"ECE1",1916.47849136632,-1.13259701773363,0.249524824290219,-4.53901539037384,5.65175113657915e-06,0.00121737817346285
"FGF7",56.7155932195645,2.65727473015819,0.585439173165129,4.53894247593965,5.65370554133062e-06,0.00121737817346285
"MMD",146.694693532839,-1.16330163926299,0.256787404099773,-4.53021301158136,5.89242467124866e-06,0.0012511581718618
"RHOT1",1182.78646333336,-0.689192457481748,0.152865499368867,-4.50848922959861,6.52908829247343e-06,0.00135284991103156
"AGL",997.480268267901,-1.27909909800047,0.283748335056438,-4.50786468137707,6.54833159447512e-06,0.00135284991103156
"SHROOM4",940.801748582971,1.08636148216256,0.241692087366224,4.49481608604112,6.96301017660492e-06,0.00141933999439915
"DEK",12270.3843705713,-0.7808729582033,0.173859134228042,-4.491411749348,7.07526171698569e-06,0.00142324475170102
"SH3BP5",294.659589119851,1.06673850819565,0.238328471015084,4.47591722320131,7.60839608451318e-06,0.00151061245896153
"PFN2",2604.05308144546,-0.815724429416519,0.183144881710106,-4.45398430903302,8.42912632416635e-06,0.0016521087595366
"NEK4",816.715805984727,-0.829492533621923,0.186642236974517,-4.44429164088499,8.81819199720389e-06,0.00170648758548422
"MOB1A",3628.95009871957,-0.844162089715809,0.190586910764593,-4.42927631456544,9.45498212351289e-06,0.00180684708380331
"ATOH8",295.926106558256,-0.971624279791076,0.22023978361036,-4.41166561219492,1.02578449037361e-05,0.00191246259619899
"BBC3",458.600180019242,1.1675377247818,0.264582192105781,4.41276004061156,1.02061095513037e-05,0.00191246259619899
"CAB39L",415.842422759607,0.821391183283033,0.186462100335008,4.40513746121747,1.05716818679792e-05,0.00194248970468872
"RELB",67.941071751795,1.54047015191014,0.349862823627216,4.40306899698361,1.06730203554325e-05,0.00194248970468872
"PEX6",1033.317492186,0.735194615355679,0.16750503334399,4.38908969288031,1.1382611938681e-05,0.002047263191983
"LETM1",1683.58840369,-0.798900990509987,0.18215894659156,-4.38573567457709,1.15594424748399e-05,0.00205489251808548
"PGK 1.00",29385.1275740269,-1.16565976074341,0.266328852116165,-4.37676861324428,1.20451725178649e-05,0.00211662755693239
"GLRX2",251.874173102014,-0.978266342649027,0.225397190220613,-4.34018872059374,1.42360400122996e-05,0.00244539977200041
"ZNF702P",102.971893193204,1.25374837031288,0.288757410409321,4.34187426925479,1.4127237413145e-05,0.00244539977200041
"DR1",2203.893296766,-0.867547642785902,0.200998358101888,-4.31619268425134,1.5874342472724e-05,0.00269652164136672
"SNHG7",2191.32516094392,1.17180755304325,0.275184104338604,4.25826759092662,2.06017253153157e-05,0.00335062953851645
"BCO2",277.361514026048,1.23852466303399,0.290785241495177,4.25924182625525,2.05121462492481e-05,0.00335062953851645
"PPP1R2",934.507533839077,-0.677833317285485,0.158952095490527,-4.26438742561833,2.00451374761114e-05,0.00335062953851645
"ZNF804A",91.7626681857416,2.97846508010314,0.699041435476088,4.26078473885404,2.0371036739963e-05,0.00335062953851645
"YBX3",1958.61942228061,-0.723874519642817,0.170865178511747,-4.23652452739545,2.27006133769625e-05,0.00365312607691582
"RALBP1",2363.05222483135,-0.621176167748458,0.147002621076641,-4.22561287138275,2.38291346665537e-05,0.00371734500798238
"PSTPIP2",363.196593764187,1.08233894654857,0.255960862675317,4.22853296881367,2.35220051781595e-05,0.00371734500798238
"SOCS2",293.059966346867,2.26736513178466,0.536310992777246,4.22770586902066,2.3608613235621e-05,0.00371734500798238
"KLHL4",660.743706830109,-0.749639028463696,0.178360426137346,-4.20294481628137,2.63464835280411e-05,0.00406853575936053
"SEMA3E",451.607585283848,1.43987595189169,0.34327484855459,4.19452796484946,2.734404170697e-05,0.00418035709616157
"CUTALP",454.805325490856,-0.820813301024728,0.196505259374632,-4.17705512634586,2.9530747552606e-05,0.00446996107509149
"ARSI",2662.95094154879,-0.935231497551496,0.224608356752917,-4.16383215242658,3.12950211354218e-05,0.00469057140312087
"EMP2",2267.38256350855,-0.753770622485904,0.181368720755968,-4.15601223487762,3.23850488831485e-05,0.00480682162452013
"INPP5D",26.2139472977304,2.19447188561064,0.528939139721146,4.14881736066563,3.34197302188305e-05,0.00487216282760439
"PYGL",1820.75428606705,-0.624588013539779,0.150556702972247,-4.1485234546808,3.34626567829972e-05,0.00487216282760439
"SLC9A6",903.803467681671,-0.724698223589639,0.176064988295451,-4.11608367231727,3.8536445539415e-05,0.00555797339062809
"DYNC1LI2",3776.16764327312,-0.629066327418716,0.15351683622904,-4.09770252482391,4.17271041725024e-05,0.00590670341286312
"ELFN2",104.189549383818,1.11514283054065,0.272007959151202,4.09966985532495,4.13739922530221e-05,0.00590670341286312
"SUSD5",593.603557885536,-0.709192486269678,0.173300525848257,-4.09226967314947,4.27171459969567e-05,0.00599137365138967
"SHMT2",3053.12813928804,-1.19468421857424,0.29307743443298,-4.07634323975029,4.57494727971221e-05,0.00631135191567587
"IL12A",161.010647695962,0.992991462578708,0.243621276088835,4.07596363716862,4.58241799215085e-05,0.00631135191567587
"LDHA",63153.1377008005,-0.670482470419289,0.164662855774006,-4.07185012835866,4.66411871531014e-05,0.00636652204639834
"HAUS4",862.947402739678,-0.894134906403607,0.219805816106022,-4.06784007012956,4.74509292754932e-05,0.00641973280321894
"YWHAB",5948.9685027652,-0.770324657536296,0.189985353997863,-4.05465285258231,5.02088106646532e-05,0.00673326576702823
"MIGA1",1510.08450807599,0.63858732107919,0.157603593979881,4.05185760650044,5.08125879498061e-05,0.00675498125718814
"STMN1",6181.78566823334,-1.25393586791881,0.311347649530815,-4.02744607132389,5.63859949522518e-05,0.00743128526577609
"PGPEP1",2178.60501133658,0.714349185573264,0.177546271982335,4.02345359098466,5.73508894904052e-05,0.00749384956007962
"TMEM18",1083.93201913707,-0.986957752108212,0.245560600200408,-4.01920239363617,5.83954921802307e-05,0.0075656803767065
"GSEC",80.3310964333289,-1.0961433958627,0.273082528778844,-4.01396384003173,5.97074974316397e-05,0.00763688603820088
"SLC20A1",1369.10033027557,-0.73355691759484,0.182793755162785,-4.01303051595816,5.99441604254386e-05,0.00763688603820088
"TAB3",2840.17853545312,1.0594498263114,0.264272352803847,4.00893175192548,6.09940396488187e-05,0.00764325309959951
"GCSH",218.635591102893,-1.00680001848384,0.251044582982088,-4.01044311143602,6.06049018286689e-05,0.00764325309959951
"SMIM13",575.168040665262,-0.838051001212126,0.209724789585402,-3.99595585657203,6.44337405617665e-05,0.00800864248543322
"SLC5A3",18724.8370086116,-1.25046995372929,0.313418393555747,-3.98977845410617,6.61350385730567e-05,0.00815381023955557
"TUBGCP5",379.140462254203,-0.982550912810776,0.246523275682149,-3.98563141793399,6.73009150909077e-05,0.00823117111927837
"HMGB1",7398.83006169006,-1.23509396794362,0.310095834651622,-3.9829427871264,6.80671462499051e-05,0.00825881374498848
"PANK1",564.495828659208,0.666188040857648,0.16756978926434,3.97558559799071,7.02062855989515e-05,0.00845128893099819
"PTGR2",753.380856471947,0.709456032668688,0.178686863885573,3.97038717475622,7.17559300463023e-05,0.00857034889490523
"SPRYD4",527.047786749694,-0.660611635896973,0.167095976484557,-3.95348619275718,7.70207103727473e-05,0.00912784976882605
"C20orf27",833.601473057378,-0.909542190343437,0.230234471812661,-3.95050395009276,7.7986810702264e-05,0.00917124893858624
"TMEM200A",95.0552765499493,1.23015691873359,0.313413518775788,3.92502826150786,8.67195562131547e-05,0.0101203708044787
"SLC25A24",4259.00407867941,0.638722778008268,0.163107826127225,3.9159542075563,9.00473401352216e-05,0.0104291192120248
"HSPA2",459.809752016898,-1.20283481905993,0.307713347804153,-3.9089458668055,9.26997312357655e-05,0.0106555901588901
"PARD6G",115.100234158405,1.04455223035993,0.268017428722879,3.89732949583648,9.72592517693906e-05,0.0110962644854511
"DPY19L1",2090.45651064572,-0.592338987691772,0.152184630964831,-3.89223920928428,9.93232412963437e-05,0.0112478052810259
"KLHDC3",2128.75164240961,-0.631790526441279,0.162700083512168,-3.88316043116245,0.00010310748884196,0.0114301201904448
"TGFBR2",1539.87727082147,0.755496096700292,0.194516407710843,3.88397105206348,0.00010276414809834,0.0114301201904448
"YWHAG",6580.33159838383,-1.12216523337645,0.288994491871928,-3.88299869007108,0.000103176124168065,0.0114301201904448
"SLC16A1",5863.98833980946,-0.612096662539356,0.157841040524105,-3.87793098998153,0.000105348588946039,0.0115868289770291
"RPS6KA2",1137.6362814037,0.740370065459516,0.192124237900303,3.85360053239982,0.00011639343981541,0.0127101636278427
"DTX4",202.288999327272,0.94958176429243,0.247129147716,3.84245149982747,0.000121811490262863,0.0132074756250968
"ACER2",110.000815394317,1.14699291974009,0.298819276014458,3.83841676828304,0.00012383017433743,0.0133318007413425
"ARHGEF40",871.936592130479,-0.82929031576873,0.217043541073097,-3.82084770488258,0.000132993761756807,0.0142182421660005
"TNS3",6769.64756638258,-1.10192902830837,0.288977164443265,-3.81320451542017,0.000137176506959976,0.0145635724889174
"SPRED1",2058.13738050464,0.657828164253109,0.172641286806266,3.81037570109929,0.00013875576347905,0.0146296421521912
"KLHL8",395.703151654938,-0.745687989182091,0.196831192174336,-3.7884645260982,0.000151581231121065,0.0158724237080742
"PTPRJ",2433.99922409812,-0.602705312062006,0.159626933285268,-3.77571190310921,0.000159551318208847,0.016481219951195
"PPAT",729.313784290068,-0.651904596708931,0.172609333725691,-3.77676329916742,0.000158879590229285,0.016481219951195
"CLDN4",207.302042167119,0.981405847436837,0.260044530142003,3.77399150407401,0.000160656234004895,0.0164839765467572
"MYH15",662.072892401896,-1.0269332200239,0.272670768406077,-3.76620209796206,0.000165749641252108,0.0168932034364148
"DUSP5",695.506387462497,0.75380752532275,0.200592112835497,3.75791208670771,0.000171337052823343,0.0171879479237971
"CDC42SE2",1096.13956097487,0.554206901466759,0.147477589810588,3.7579058769441,0.000171341303791661,0.0171879479237971
"ZBTB41",1617.11479143151,-0.723462152009796,0.192567659969063,-3.75692446034824,0.00017201439248698,0.0171879479237971
"COPRS",1192.08797124301,-0.875339525229914,0.233578130486895,-3.7475234663676,0.000178589133448122,0.0177290303386681
"PATJ",2146.9535061892,0.647085289882108,0.17308530324466,3.73853399307646,0.000185096468143895,0.0182564826127991
"NCAPD3",1381.3348907408,-1.12239858065172,0.300601519647884,-3.73384200441322,0.000188580819655654,0.0184809203262541
"NDN",161.919512270601,-0.885293464505283,0.237779124896997,-3.72317571985674,0.000196732496941172,0.0191569835238003
"ADORA1",507.407349221485,-0.793644362036646,0.213382827538922,-3.71934504378935,0.000199740040564356,0.0193267451908093
"PFKFB4",1211.47136342243,-0.945942787478476,0.255232786375806,-3.70619621761941,0.000210395321524983,0.0202297086507795
"WDR6",4556.20744441892,-0.52646761255313,0.1425039854583,-3.69440623614829,0.000220401202263091,0.0210593348762383
"WNT9A",125.10494923629,-1.38010556304556,0.374342390674234,-3.68674667210365,0.000227139265728851,0.0215030349820161
"KLHL42",857.426208022396,-0.732420537333678,0.198706453374742,-3.68594237829004,0.000227857906010375,0.0215030349820161
"MDM2",13222.891377905,0.70422579179071,0.191541400597363,3.67662442476891,0.000236340604509134,0.0221667187836542
"ATG9B",39.7569170518011,1.69246836735879,0.461346270746199,3.66854242610724,0.000243937218388302,0.0227397085043924
"STYX",656.368449377933,-0.853460552347021,0.232958041880169,-3.66358055493114,0.000248713948256813,0.0230444778239404
"TPK1",331.901248284152,0.732415089982765,0.200464279757462,3.65359400123005,0.000258595054908012,0.0237911215893622
"ENO2",4506.0718377942,-0.73985057245122,0.202570191596983,-3.65231708880035,0.000259884700773384,0.0237911215893622
"PLA2G4C",91.3503189030077,1.29498274018279,0.354955432191729,3.64829672330047,0.000263984650826122,0.0240226032251771
"SPTLC2",4570.25437943035,0.74436928144088,0.20433990802518,3.64279933682437,0.000269689074605553,0.0243964885950869
"KCNQ3",302.434272903263,0.894939855137018,0.245892166455563,3.63956228470885,0.000273101876093495,0.0245598910689256
"GTF3C6",731.327334086224,-0.812505825933971,0.223374565998346,-3.63741423425971,0.000275388847780519,0.0246207292682373
"EMC7",539.164880128665,-0.600942592777636,0.165474816559329,-3.63162567738622,0.000281641441257518,0.0250333392671218
"IGF2BP3",1391.01725149749,0.883493486845168,0.244214047324082,3.61770134243235,0.000297231091199671,0.026266294348327
"GLO1",3151.15036087215,-0.618712463837164,0.171463612020749,-3.6084184658509,0.000308069300037927,0.0269693150798707
"LOC105369147",54.4269114702288,-1.34485303611889,0.372754846177722,-3.60787539024427,0.000308714687269582,0.0269693150798707
"SMIM10",172.810051876805,-1.18955498699679,0.330277071764211,-3.60168806342703,0.00031615758719771,0.0274625976879465
"GPX8",1501.35557169625,-0.718766254298235,0.200023669688606,-3.59340599748619,0.000326383430635948,0.0281906773308609
"CAT",1716.32186043179,-0.681090737758815,0.190484448533228,-3.57557135505477,0.000349463840127024,0.0300146246509098
"APOLD1",740.270829760441,-0.741994250170047,0.207741369957195,-3.57172117582037,0.000354642866517775,0.030289274543708
"TRIM58",2342.14746837443,1.34147196213019,0.376429927465506,3.56366979416937,0.000365705950280807,0.0309474222295056
"LZIC",1087.38528826541,-0.536017275644826,0.150432521572607,-3.56317417298702,0.000366397398190771,0.0309474222295056
"FGFR1OP2",1064.81982487525,-0.560910890469064,0.157935492044412,-3.55151893477707,0.00038301443281552,0.0318177644491023
"SLCO4A1",355.991183798238,-0.980022397928168,0.275743461270129,-3.55410929207167,0.00037926157013109,0.0318177644491023
"GPR137",262.520227939944,-0.910984817143222,0.256605334074407,-3.55013983021517,0.000385026584450806,0.0318177644491023
"PPM1F",1043.3329412127,-0.630852621257212,0.177696218241282,-3.55017471672143,0.000384975562512236,0.0318177644491023
"TMEM14A",872.685196502649,-1.00098452968672,0.28254385188967,-3.54275813468275,0.000395965682821468,0.0325458245106161
"MATN3",70.4711605508039,-1.37990496848843,0.389677207769252,-3.54114877898003,0.000398388865763739,0.0325698875924922
"SPATS2L",3674.65302245077,-0.711907314282761,0.201163965605067,-3.53894054604395,0.000401736322192191,0.032668855817416
"BACH2",138.203844215902,1.50256881420893,0.426344871098403,3.52430371764019,0.000424597261254065,0.0341644364739587
"GOLM1",3038.21759534489,-0.732722133124604,0.207851129142375,-3.52522565620849,0.000423122192509138,0.0341644364739587
"MAP10",51.6056676202293,-1.20723595302044,0.342737351322194,-3.52233553875359,0.00042776235875,0.0342389054480105
"FAM53C",1704.29132609068,-0.570769481514457,0.162299866908822,-3.51675877735075,0.000436850594455927,0.0347842285835532
"DHFR2",148.092114480285,-1.29795471028299,0.369839041200829,-3.50951242483396,0.000448929083516189,0.0355607659523083
"LINC00520",68.1820641711231,1.01239795405333,0.28872637359194,3.50642700719872,0.000454165983258112,0.0357901523301547
"HYOU1",3619.55799602503,-0.665489678177038,0.189937473459155,-3.50373028585193,0.000458789778764385,0.0359691186551278
"MEX3D",738.135506150864,0.690472623683022,0.197252477931747,3.50045094957913,0.000464471707109907,0.0362287931545728
"HKDC1",2441.70984295988,0.99090588716407,0.283274754115596,3.49803811588417,0.000468694143765282,0.0363725688826581
"KLHL5",2496.49475307,0.478721002761689,0.137053865415743,3.49294054063725,0.000477732869768482,0.0368867682475785
"VAMP4",540.571631712117,0.572350257291269,0.164397547524887,3.48150118969765,0.000498611566530017,0.0383053951211603
"NAP1L4",3676.01521546923,-0.571569216707402,0.164240310556031,-3.48007876246927,0.000501266395309574,0.0383168032574638
"EXPH5",981.466035479561,0.859108785811942,0.247212698268073,3.47518065144187,0.000510509431771628,0.0388291949896749
"E2F5",317.44820134678,1.05773160710193,0.30518779129938,3.46583853370571,0.000528580615987212,0.0399534560489067
"EID1",5382.45227316797,-0.609387847314069,0.175876870270027,-3.46485496574089,0.000530517502480904,0.0399534560489067
"RERG",13.0653829161436,-2.96484362825526,0.85657765793214,-3.461266588966,0.00053764011652273,0.0402913828499975
"SLC25A15",301.968932661467,-0.962292526481471,0.278174717654621,-3.4593097985139,0.000541561615966463,0.0403872877311965
"HEY1",60.4487430503422,1.28389336306311,0.371309092938501,3.45774824123619,0.000544710150533158,0.0404248969968491
"TTPAL",1425.6957426096,0.71101625872533,0.206105038141688,3.44977621671014,0.000561051433069295,0.0408445443274447
"ARFGAP2",1515.42526680149,-0.625932724368708,0.181359923062032,-3.45132879304661,0.000557833547684851,0.0408445443274447
"DESI2",1766.53522274013,-0.603939206419892,0.175016213050874,-3.4507614802769,0.000559007367581609,0.0408445443274447
"SEMA6B",109.565483039322,0.837150325745666,0.242560351471095,3.45130735781205,0.000557877857301818,0.0408445443274447
"COBL",548.991764366706,0.887171255864815,0.257403318901912,3.44661933517216,0.000567647800990937,0.0411289079694286
"NMB",160.666855802119,-1.19024827337721,0.345622956174495,-3.44377667083054,0.00057364933261262,0.0413676933819893
"ANAPC4",726.733120190038,-0.78095520903087,0.22687934059118,-3.44216096095808,0.000577086756713313,0.0413979343073241
"KRT81",13.0685531248029,-2.12683135946022,0.618078200788157,-3.44103926776278,0.000579484428425389,0.0413979343073241
"SCFD1",1690.03661414816,-0.592294532217449,0.172686302598201,-3.42988716132033,0.000603832302860404,0.042936689516883
"DIS3",1852.26170613847,-0.484139153677007,0.141241417410548,-3.42774210676288,0.000608623336015057,0.0430770072268435
"MSX2",136.012092531099,0.911535313858321,0.266105362458015,3.42546766227659,0.000613741990277186,0.0432391131214637
"SEPTIN8",1667.78455236309,-0.869543940249588,0.254343338799334,-3.41878008032135,0.000629025437437645,0.0441125728786547
"TLCD1",69.8673433406059,-1.17652256742603,0.344346623889129,-3.41668100049339,0.000633895096541081,0.0442510878352513
"VAT1L",146.502942177925,-0.895474070175679,0.262523466161101,-3.41102486292086,0.00064719189728146,0.0449739532983589
"SLC9B2",345.913488823617,-0.764129165248563,0.224105785643521,-3.4096806695747,0.000650389833986092,0.0449916732216262
"SUSD1",748.288542974243,-0.784641430925722,0.230511605752037,-3.40391291087429,0.000664279290218606,0.0453370615574199
"TNFRSF21",355.901126979935,1.01077514097796,0.296875482996645,3.40471072510012,0.000662341757785469,0.0453370615574199
"RNY1",764.564180602512,0.849983809864401,0.249691923284976,3.40413017242174,0.000663751138000128,0.0453370615574199
"CDC14B",1176.49992398586,0.672130710562953,0.197531653850523,3.40264811973665,0.000667361702500116,0.0453450031458745
"SMARCA1",3335.62335311508,-0.536443117560645,0.157925848463919,-3.39680377074691,0.000681778383094335,0.0461195925696734
"ACSL3",2308.01800056496,-0.605757506669991,0.178495534390167,-3.39368437837715,0.000689591197524737,0.0464426001222827
"ACTA2",864.094018238918,0.792135435945567,0.233799420813965,3.38809836734314,0.000703790187973945,0.0467540388399519
"MPP1",672.307540034673,-0.668524708317422,0.197366974586842,-3.38721667957304,0.000706056004587494,0.0467540388399519
"DICER1",3647.01666222282,0.715312023020499,0.211298232927067,3.38531947528119,0.00071095456381763,0.0467540388399519
"PHTF2",2387.50386232542,1.21234177938361,0.358027891314814,3.38616573957809,0.000708765630892682,0.0467540388399519
"MT2A",9622.33469754275,-0.570791509821518,0.168638806069843,-3.3846984755402,0.00071256482533417,0.0467540388399519
"MZT1",1137.09083830208,-0.924021495816527,0.272618914290528,-3.3894254850997,0.00070039241404734,0.0467540388399519
"SPTLC1",1921.73033291385,-0.644689887272818,0.190626742493184,-3.38194882229532,0.000719735520263034,0.0470227206571849
"ERBIN",7184.91221232984,0.558888827996413,0.165488864786639,3.37719899593835,0.000732280516505128,0.0471065063214501
"NT5E",6868.57890424805,-0.689977853644867,0.204328896441465,-3.37680017687821,0.000733343047128803,0.0471065063214501
"GINM1",1028.20298669625,-0.703183777451127,0.208064074247235,-3.37965013900266,0.000725781539849843,0.0471065063214501
"ARRDC4",379.581042139965,0.932713455050145,0.276099198380709,3.37818240878787,0.000729666623069228,0.0471065063214501
"GSDMB",243.732446340957,1.15256184778699,0.341549990947855,3.3745041087205,0.000739488120473299,0.0473024869698569
"AMACR",40.9221839724651,-1.34432734726259,0.398836404310742,-3.37062347552205,0.0007499828743935,0.0477739090988659
"AASDHPPT",1296.15894189409,-0.50843025583972,0.151228744025806,-3.36199483183542,0.000773815718871501,0.0490875299174585
"MRPS6",2327.69976006716,-1.06203383850361,0.316626393092522,-3.35421765738041,0.000795897306943028,0.0502796612749794
"FZD3",305.924307017882,0.879257779933616,0.263441268353992,3.33758558568788,0.000845096905371682,0.0531680719725196
"AP1AR",792.244181549177,0.589598465239503,0.177032168822395,3.33045948180757,0.00086702781075801,0.0541341616880404
"TSN",2227.73002695102,-0.559340551882653,0.167955167053627,-3.33029677916404,0.000867534642436544,0.0541341616880404
"ZNF426",1256.27403743445,0.54194326795962,0.162899350123859,3.32685960715962,0.000878306118505564,0.0541365798839575
"SERBP1",9542.21690250631,-0.628922165170667,0.189012455810145,-3.3274112146471,0.000876569168901383,0.0541365798839575
"GPR37",252.126202076334,1.35097124737706,0.406349261811018,3.32465535031626,0.000885278975077798,0.0541365798839575
"SERINC5",609.500583490078,0.601027639422022,0.180759448154292,3.32501368840758,0.000884141940824336,0.0541365798839575
"MINDY2",1616.18231022663,-0.73843909078852,0.221978994722037,-3.32661696983174,0.000879071166050086,0.0541365798839575
"FAM110B",295.513095218037,0.848257343004007,0.255298619194485,3.32260842491204,0.000891800055574541,0.0543180846598549
"GPR87",44.9417767667254,2.10641108191639,0.634875776099646,3.31783186760899,0.000907190742835107,0.0550362383986632
"DIRAS1",146.203474624886,0.806057512106532,0.243072457354114,3.31612030783169,0.000912765256447845,0.0550416525293
"TUBA1B",26997.1948817595,-1.01281866083378,0.305471109338915,-3.31559558292,0.000914480621562154,0.0550416525293
"SPX",32.9257842547059,-1.27152978677932,0.383654228833645,-3.31425979753936,0.000918860895617817,0.0550884132243341
"EXOC5",3449.25595126683,-0.508405220931044,0.153634134192928,-3.3091944287108,0.000935648374444988,0.0558757513613866
"SLC2A1",27675.8157314256,-0.700821192072373,0.211961559816618,-3.30635985448825,0.000945166178780315,0.0562245157244882
"TIMM9",500.398491863417,0.57405951965329,0.173903878079667,3.30101620499981,0.00096335318267965,0.0570842769643662
"LYRM1",711.711724830421,-0.664239724495108,0.201424293061547,-3.29771406615856,0.00097475341416734,0.0575367961227424
"CCNE2",399.497303076664,-1.19471608487699,0.362901407027176,-3.29212304428327,0.00099434097466028,0.0584672493100245
"CFL2",4871.08614949758,0.513450960979294,0.156316437069718,3.28468950933351,0.00102094812828826,0.0598017432385859
"ALAD",793.846481526113,-0.502904447168189,0.153707648813389,-3.27182447360669,0.00106855894197644,0.0623516378050987
"CBFB",1234.95181302595,-0.513907259276151,0.157333670547718,-3.26635269797692,0.00108942469275663,0.0630875935714521
"B4GALT6",254.241330093746,-0.954659792603845,0.292258980548173,-3.26648574087697,0.00108891291610227,0.0630875935714521
"LASP1",6703.23203012218,-0.599721043671287,0.183718622438286,-3.26434541970694,0.00109717314428319,0.0632965397350995
"FAM104A",957.707601496038,-0.494131070280359,0.151713928727783,-3.25699211947089,0.00112599558969754,0.0639933850382749
"TMEM229B",18.6803471554178,1.65055140636468,0.506654552655604,3.2577451395895,0.0011230121537899,0.0639933850382749
"ANKIB1",2695.79349388206,-0.640016668141276,0.196343437750538,-3.25967944472094,0.00111538197954984,0.0639933850382749
"STARD7",4288.05329442421,-0.522772872201282,0.160491212316227,-3.25733019681617,0.00112465523538742,0.0639933850382749
"SH3BGRL2",252.032511045525,0.774071610811644,0.237875139051006,3.25410891571004,0.0011374865970203,0.064169354595005
"NAA38",1407.65212417275,-0.729872852172956,0.224232772525133,-3.25497849379331,0.00113400952794647,0.064169354595005
"INKA2",128.94033724714,0.880472883716455,0.270702975029353,3.25254232474166,0.00114377560290714,0.064286916975163
"SESN1",1139.23978760827,0.750609413767651,0.231111864220108,3.24781861070006,0.00116293381866547,0.0651242938452663
"UST",208.188647944586,0.824134726483318,0.254388583353311,3.23966868174546,0.00119668660821438,0.0667698717751146
"RPS2P32",26.2348080024803,-1.36698281401255,0.422199336204567,-3.23776637429436,0.00120469417819042,0.0669722348951822
"CLDN1",315.063546453755,0.936540580573044,0.289589378421581,3.23402945811651,0.00122056865353344,0.067608889765287
"SH2D5",651.45384210695,0.890596456017285,0.275821969985166,3.22888149941494,0.0012427537861953,0.0685892414561509
"CAMK2D",2307.60959014142,0.659394593994912,0.20465566962495,3.22197081177039,0.00127312103976548,0.0693488644745817
"TRIM8",944.512913269372,0.527086093000219,0.163682175047402,3.22018016224172,0.00128110057326948,0.0693488644745817
"CARM1",540.605293530143,-1.03303503747396,0.320666001627073,-3.22152966710625,0.00127508260801184,0.0693488644745817
"AKR1B1",13804.6888778497,-1.59706740763226,0.49546954933951,-3.2233411917266,0.00126704534194852,0.0693488644745817
"XKR5",20.4108913389827,-1.79566501456143,0.558053950925929,-3.21772655059972,0.00129210939578174,0.0693488644745817
"HIP1R",563.748422281466,0.569801700055724,0.177081834084896,3.21773096037931,0.00129208953197211,0.0693488644745817
"MAML3",58.1011353031573,1.09060700339459,0.338326736557383,3.22353182752263,0.00126620226582436,0.0693488644745817
"H4C5",6190.47270371129,-0.782714997754366,0.243262634249717,-3.21757182383746,0.00129280653945943,0.0693488644745817
"CLIC6",2750.83059348746,1.09864245272104,0.341578883252615,3.21636525729999,0.00129825481940017,0.0693976212552091
"TRMT1L",686.538953660717,-0.800042079519918,0.248837657532145,-3.21511658425964,0.00130391553954464,0.0694573545942804
"CENPB",2406.04555432399,-0.591093718193527,0.1839746430853,-3.2129086284976,0.00131398084490452,0.0697504831836817
"C11orf95",657.317201015854,0.714189084673723,0.222706903862112,3.20685651090507,0.00134193912200283,0.0709881152151534
"ZNF561",1240.7249253337,0.552498259630112,0.172371244297804,3.20528091492782,0.00134930722434621,0.0711317546407064
"ITGB3",609.307472204467,1.37277647673302,0.429516930096632,3.19609398498954,0.00139301727965586,0.0729716117393661
"WWOX",142.318679894585,-0.69681671427668,0.218031752914256,-3.1959414395513,0.00139375396571788,0.0729716117393661
"PPFIA4",1174.31738344115,-0.812005075524733,0.254288494828286,-3.19324346967824,0.00140684275173089,0.0734055016671055
"TMA16",662.211705513136,-0.560772583637928,0.175738202972659,-3.19095435228258,0.00141803682572403,0.0737379149376497
"RAI14",7430.10816174156,0.543922543157188,0.170556860409289,3.18909800433664,0.00142717483741411,0.0739615217436842
